Agency,Incident Number,Arrest Date,Arrest Location,Arrest Offense by UCR Code,Arrest Type,Age,Sex,Race,Ethnicity
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0A6-000174,20200107,SAUGUS,MV,M,25,M,B,HT
MSP - DFS,2020-0H4-000148,20200107,BOSTON,35A,M,25,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,35A,F,25,M,W,PR
MSP - DFS,2020-0F1-001546,20200107,BOSTON,90Z,W,25,M,W,CB
MSP - DFS,2020-0F1-001546,20200107,BOSTON,90Z,W,25,M,W,CB
MSP - DFS,2020-0H4-000148,20200107,BOSTON,520,F,26,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,520,F,26,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,520,F,26,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,520,F,26,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,35A,M,26,M,W,PR
MSP - DFS,2020-0H4-000148,20200107,BOSTON,35A,F,26,M,W,PR
MSP - DFS,2020-0B3-000245,20200107,CHICOPEE,MV,M,29,M,H,PR
MSP - DFS,2020-0B3-000245,20200107,CHICOPEE,MV,M,29,M,H,PR
MSP - DFS,2020-0A3-000193,20200107,ACTON,90D,M,40,M,H,PR
MSP - DFS,2020-0H9-000199,20200107,BOSTON,90Z,W,58,M,B,HB
MSP - DFS,2020-0B3-000288,20200108,SPRINGFIELD,35A,F,31,M,H,PR
MSP - DFS,2020-0B3-000288,20200108,SPRINGFIELD,MV,M,31,M,H,PR
MSP - DFS,2020-0B3-000288,20200108,SPRINGFIELD,MV,M,31,M,H,PR
MSP - DFS,2020-0B3-000288,20200108,SPRINGFIELD,MV,M,31,M,H,PR
MSP - DFS,2020-0H6-000180,20200108,BOSTON,90Z,W,39,M,H,HB
MSP - DFS,2020-0H6-000180,20200108,BOSTON,90Z,W,39,M,H,HB
MSP - DFS,2020-0H6-000180,20200108,BOSTON,MV,M,39,M,H,HB
MSP - DFS,2020-0H6-000180,20200108,BOSTON,MV,M,39,M,H,HB
MSP - DFS,2020-0H6-000180,20200108,BOSTON,MV,M,39,M,H,HB
MSP - DFS,2020-0CX-000237,20200108,CHARLTON,MV,M,47,M,H,PR
MSP - DFS,2020-0CX-000237,20200108,CHARLTON,MV,M,47,M,H,PR
MSP - DFS,2020-0A6-000206,20200108,SAUGUS,35A,F,50,F,W,IRE
MSP - DFS,2020-0A6-000206,20200108,SAUGUS,35A,F,50,F,W,IRE
MSP - DFS,2020-0A4-000165,20200108,MEDFORD,90D,M,60,M,O,CN
MSP - DFS,2020-0A4-000165,20200108,MEDFORD,MV,O,60,M,O,CN
MSP - DFS,2020-0H2-000218,20200109,CANTON,35A,F,30,M,H,DR
MSP - DFS,2020-0A1-000277,20200109,LAWRENCE,90Z,W,30,M,H,PR
MSP - DFS,2020-0A1-000277,20200109,LAWRENCE,MV,M,30,M,H,PR
MSP - DFS,2020-0H2-000218,20200109,CANTON,MV,M,30,M,H,DR
MSP - DFS,2020-0A1-000277,20200109,LAWRENCE,MV,M,30,M,H,PR
MSP - DFS,2020-0A1-000277,20200109,LAWRENCE,MV,M,30,M,H,PR
MSP - DFS,2020-0H2-000218,20200109,CANTON,MV,M,30,M,H,DR
MSP - DFS,2020-0B3-000306,20200109,SPRINGFIELD,90Z,W,33,M,H,PR
MSP - DFS,2020-0H9-000232,20200109,BOSTON,90Z,W,37,M,H,BRA
MSP - DFS,2020-0H9-000232,20200109,BOSTON,90Z,W,37,M,H,BRA
MSP - DFS,2020-0H9-000232,20200109,BOSTON,MV,M,37,M,H,BRA
MSP - DFS,2020-0H9-000232,20200109,BOSTON,MV,M,37,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,290,F,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,35A,F,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,35A,F,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,90D,M,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,MV,M,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,MV,M,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,MV,M,38,M,H,BRA
MSP - DFS,2020-0H4-000200,20200109,NEWTON,MV,M,38,M,H,BRA
MSP - DFS,2020-0B6-000269,20200109,HOLYOKE,MV,M,41,M,H,PR
MSP - DFS,2020-0B6-000269,20200109,HOLYOKE,MV,M,41,M,H,PR
MSP - DFS,2020-0H7-000235,20200109,MILTON,90Z,W,43,F,H,PR
MSP - DFS,2020-0D3-000295,20200109,FALL RIVER,90Z,W,48,M,H,PR
MSP - DFS,2020-0D3-000295,20200109,FALL RIVER,90Z,W,48,M,H,PR
MSP - DFS,2020-0D3-000295,20200109,FALL RIVER,MV,M,48,M,H,PR
MSP - DFS,2020-0D3-000295,20200109,FALL RIVER,MV,M,48,M,H,PR
MSP - DFS,2020-0C6-000266,20200110,WORCESTER,90D,M,24,F,H,PR
MSP - DFS,2020-0C6-000266,20200110,WORCESTER,MV,M,24,F,H,PR
MSP - DFS,2020-0A1-000308,20200110,LAWRENCE,MV,M,27,M,H,DR
MSP - DFS,2020-0A1-000308,20200110,LAWRENCE,MV,M,27,M,H,DR
MSP - DFS,2020-0A1-000312,20200110,LAWRENCE,MV,M,33,M,H,DR
MSP - DFS,2020-0A1-000312,20200110,LAWRENCE,MV,M,33,M,H,DR
MSP - DFS,2020-0A1-000307,20200110,LAWRENCE,MV,M,33,U,H,DR
MSP - DFS,2020-0A1-000283,20200110,LAWRENCE,90D,F,37,M,H,DR
MSP - DFS,2020-0A1-000283,20200110,LAWRENCE,MV,M,37,M,H,DR
MSP - DFS,2020-0A1-000283,20200110,LAWRENCE,MV,M,37,M,H,DR
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,90D,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,90D,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,90G,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,90G,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000259,20200110,RAYNHAM,MV,M,39,M,W,CAN
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,35A,F,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,90D,F,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,90G,M,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,MV,M,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,MV,M,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,MV,M,40,M,W,IRE
MSP - DFS,2020-0D4-000256,20200110,TAUNTON,MV,M,40,M,W,IRE
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,26A,M,47,M,H,PR
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,90Z,W,47,M,H,PR
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,90Z,W,47,M,H,PR
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,MV,M,47,M,H,PR
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,MV,M,47,M,H,PR
MSP - DFS,2020-0A1-000313,20200110,LAWRENCE,MV,M,47,M,H,PR
MSP - DFS,2020-0A1-000299,20200110,LAWRENCE,MV,M,51,M,H,DR
MSP - DFS,2020-0A1-000299,20200110,LAWRENCE,MV,M,51,M,H,DR
MSP - DFS,2020-0H4-000241,20200110,BOSTON,90Z,W,53,M,B,PR
MSP - DFS,2020-0H4-000241,20200110,BOSTON,MV,M,53,M,B,PR
MSP - DFS,2020-0H4-000241,20200110,BOSTON,MV,M,53,M,B,PR
MSP - DFS,2020-0A1-000314,20200110,LAWRENCE,90D,M,55,M,H,DR
MSP - DFS,2020-0A1-000314,20200110,LAWRENCE,MV,M,55,M,H,DR
MSP - DFS,2020-0A1-000314,20200110,LAWRENCE,MV,M,55,M,H,DR
MSP - DFS,2020-0C6-000289,20200111,WORCESTER,MV,M,23,M,H,PR
MSP - DFS,2020-0C6-000289,20200111,WORCESTER,MV,M,23,M,H,PR
MSP - DFS,2020-0CX-000336,20200111,GRAFTON,90Z,W,25,M,B,JM
MSP - DFS,2020-0CX-000336,20200111,GRAFTON,MV,M,25,M,B,JM
MSP - DFS,2020-0CX-000336,20200111,GRAFTON,MV,M,25,M,B,JM
MSP - DFS,2020-0A5-000220,20200111,LYNN,MV,M,25,M,H,MM
MSP - DFS,2020-0A5-000220,20200111,LYNN,MV,M,25,M,H,MM
MSP - DFS,2020-0A5-000220,20200111,LYNN,MV,M,25,M,H,MM
MSP - DFS,2020-0B3-000372,20200111,SPRINGFIELD,MV,M,28,M,H,PR
MSP - DFS,2020-0B3-000372,20200111,SPRINGFIELD,MV,M,28,M,H,PR
MSP - DFS,2020-0B3-000372,20200111,SPRINGFIELD,MV,M,28,M,H,PR
MSP - DFS,2020-0H2-000285,20200111,WESTWOOD,MV,M,30,M,H,PR
MSP - DFS,2020-0H2-000285,20200111,WESTWOOD,MV,M,30,M,H,PR
MSP - DFS,2020-0H8-000206,20200111,WESTON,90D,M,34,M,O,CN
MSP - DFS,2020-0B3-000363,20200111,SPRINGFIELD,MV,M,47,M,H,PR
MSP - DFS,2020-0H9-000348,20200111,BOSTON,90D,M,51,M,O,VM
MSP - DFS,2020-0H9-000348,20200111,BOSTON,MV,M,51,M,O,VM
MSP - DFS,2020-0A5-000234,20200111,REVERE,90D,M,54,M,H,DR
MSP - DFS,2020-0A5-000234,20200111,REVERE,MV,M,54,M,H,DR
MSP - DFS,2020-0A5-000234,20200111,REVERE,MV,M,54,M,H,DR
MSP - DFS,2020-0A5-000234,20200111,REVERE,MV,M,54,M,H,DR
MSP - DFS,2020-0A5-000234,20200111,REVERE,MV,M,54,M,H,DR
MSP - DFS,2020-0A1-000399,20200112,LAWRENCE,520,F,22,M,H,PR
MSP - DFS,2020-0A1-000399,20200112,LAWRENCE,520,F,22,M,H,PR
MSP - DFS,2020-0A1-000399,20200112,LAWRENCE,35A,F,22,M,H,PR
MSP - DFS,2020-0A1-000399,20200112,LAWRENCE,MV,M,22,M,H,PR
MSP - DFS,2020-0A6-000321,20200112,SAUGUS,90D,M,37,M,H,DR
MSP - DFS,2020-0A6-000321,20200112,SAUGUS,MV,M,37,M,H,DR
MSP - DFS,2020-0A6-000319,20200112,WOBURN,90D,M,38,M,W,BRA
MSP - DFS,2020-0A6-000319,20200112,WOBURN,MV,M,38,M,W,BRA
MSP - DFS,2020-0A6-000319,20200112,WOBURN,MV,M,38,M,W,BRA
MSP - DFS,2020-0H9-000383,20200112,BOSTON,90Z,W,40,M,H,DR
MSP - DFS,2020-0C2-000253,20200112,NORTHBOROUGH,90D,M,42,M,H,DR
MSP - DFS,2020-0C2-000253,20200112,NORTHBOROUGH,MV,M,42,M,H,DR
MSP - DFS,2020-0C2-000253,20200112,NORTHBOROUGH,MV,M,42,M,H,DR
MSP - DFS,2020-0H9-000368,20200112,BOSTON,MV,M,54,M,H,PR
MSP - DFS,2020-0H9-000368,20200112,BOSTON,MV,M,54,M,H,PR
MSP - DFS,2020-0H9-000368,20200112,BOSTON,MV,M,54,M,H,PR
MSP - DFS,2020-0H6-000349,20200113,BOSTON,35A,F,25,M,H,DR
MSP - DFS,2020-0H6-000349,20200113,BOSTON,35A,F,25,M,H,DR
MSP - DFS,2020-0A6-000345,20200113,PEABODY,90Z,W,25,F,H,DR
MSP - DFS,2020-0H6-000349,20200113,BOSTON,MV,M,25,M,H,DR
MSP - DFS,2020-0H6-000349,20200113,BOSTON,MV,M,25,M,H,DR
MSP - DFS,2020-0H6-000349,20200113,BOSTON,MV,O,25,M,H,DR
MSP - DFS,2020-0A6-000345,20200113,PEABODY,MV,M,25,F,H,DR
MSP - DFS,2020-0A6-000344,20200113,LYNNFIELD,90D,M,27,M,H,DR
MSP - DFS,2020-0A6-000344,20200113,LYNNFIELD,MV,M,27,M,H,DR
MSP - DFS,2020-0A6-000344,20200113,LYNNFIELD,MV,M,27,M,H,DR
MSP - DFS,2020-0A6-000344,20200113,LYNNFIELD,MV,M,27,M,H,DR
MSP - DFS,2020-0H9-000386,20200113,BOSTON,90D,M,28,F,W,BRA
MSP - DFS,2020-0H9-000386,20200113,BOSTON,MV,M,28,F,W,BRA
MSP - DFS,2020-0H9-000386,20200113,BOSTON,MV,M,28,F,W,BRA
MSP - DFS,2020-0CX-000404,20200113,STURBRIDGE,35A,F,29,M,H,DR
MSP - DFS,2020-0CX-000404,20200113,STURBRIDGE,35A,F,29,M,H,DR
MSP - DFS,2020-0CX-000404,20200113,STURBRIDGE,MV,M,29,M,H,DR
MSP - DFS,2020-0CX-000404,20200113,STURBRIDGE,MV,M,29,M,H,DR
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,26A,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,90D,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,MV,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,MV,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,MV,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,MV,M,31,M,H,BRA
MSP - DFS,2020-0CX-000391,20200113,MILLBURY,MV,M,31,M,H,BRA
MSP - DFS,2020-0B3-000421,20200113,SPRINGFIELD,35A,F,37,M,H,PR
MSP - DFS,2020-0B3-000421,20200113,SPRINGFIELD,MV,M,37,M,H,PR
MSP - DFS,2020-0B3-000421,20200113,SPRINGFIELD,MV,M,37,M,H,PR
MSP - DFS,2020-0F1-002604,20200113,BOSTON,23C,M,41,M,H,MM
MSP - DFS,2020-0C4-000152,20200114,BERLIN,90Z,W,55,M,H,BRA
MSP - DFS,2020-0B3-000451,20200114,CHICOPEE,MV,M,58,M,H,PR
MSP - DFS,2020-0B3-000451,20200114,CHICOPEE,MV,M,58,M,H,PR
MSP - DFS,2020-0B3-000469,20200115,SPRINGFIELD,240,M,22,M,B,SOMI
MSP - DFS,2020-0H4-000367,20200115,NEWTON,35A,F,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,35A,F,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,MV,M,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,MV,M,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,MV,M,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,MV,,22,M,B,HT
MSP - DFS,2020-0H4-000367,20200115,NEWTON,MV,O,22,M,B,HT
MSP - DFS,2020-0B3-000469,20200115,SPRINGFIELD,240,M,23,M,B,SOMI
MSP - DFS,2020-0B3-000469,20200115,SPRINGFIELD,280,F,23,M,B,SOMI
MSP - DFS,2020-0B4-000373,20200115,NORTH ADAMS,90Z,W,25,F,H,U
MSP - DFS,2020-0D4-000457,20200116,BROCKTON,90Z,W,22,M,B,U
MSP - DFS,2020-0A4-000389,20200116,WOBURN,90Z,W,25,M,H,PR
MSP - DFS,2020-0A4-000389,20200116,WOBURN,90Z,W,25,M,H,PR
MSP - DFS,2020-0A4-000389,20200116,WOBURN,90Z,W,25,M,H,PR
MSP - DFS,2020-0A4-000389,20200116,WOBURN,MV,M,25,M,H,PR
MSP - DFS,2020-0H9-000504,20200116,BOSTON,90Z,W,39,F,B,HT
MSP - DFS,2020-0A4-000389,20200116,WOBURN,90Z,W,43,M,H,PR
MSP - DFS,2020-0A4-000389,20200116,WOBURN,MV,M,43,M,H,PR
MSP - DFS,2020-0A4-000389,20200116,WOBURN,MV,M,43,M,H,PR
MSP - DFS,2020-0H9-000518,20200117,BOSTON,MV,M,26,M,H,DR
MSP - DFS,2020-0H9-000518,20200117,BOSTON,MV,M,26,M,H,DR
MSP - DFS,2020-0H7-000411,20200117,BROCKTON,90Z,W,28,M,H,PR
MSP - DFS,2020-0D1-000296,20200117,WEYMOUTH,90Z,W,32,M,W,BRA
MSP - DFS,2020-0D1-000296,20200117,WEYMOUTH,MV,M,32,M,W,BRA
MSP - DFS,2020-0D1-000296,20200117,WEYMOUTH,MV,M,32,M,W,BRA
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,35A,F,37,F,W,U
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,90D,M,37,F,W,U
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,MV,M,37,F,W,U
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,MV,M,37,F,W,U
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,MV,M,37,F,W,U
MSP - DFS,2020-0D3-000567,20200117,NEW BEDFORD,MV,M,37,F,W,U
MSP - DFS,2020-0CX-000558,20200117,PALMER,MV,M,40,M,H,PR
MSP - DFS,2020-0CX-000558,20200117,PALMER,MV,M,40,M,H,PR
MSP - DFS,2020-0CX-000558,20200117,PALMER,MV,M,40,M,H,PR
MSP - DFS,2020-0H6-000457,20200117,MILTON,90D,M,47,M,H,PR
MSP - DFS,2020-0H6-000457,20200117,MILTON,MV,M,47,M,H,PR
MSP - DFS,2020-0H6-000457,20200117,MILTON,MV,M,47,M,H,PR
MSP - DFS,2020-0H6-000457,20200117,MILTON,MV,O,47,M,H,PR
MSP - DFS,2020-0D6-000025,20200117,NANTUCKET,MV,M,49,M,H,BRA
MSP - DFS,2020-0D6-000025,20200117,NANTUCKET,MV,M,49,M,H,BRA
MSP - DFS,2020-0D6-000025,20200117,NANTUCKET,MV,M,49,M,H,BRA
MSP - DFS,2020-0A5-000385,20200118,REVERE,90D,M,33,U,H,CB
MSP - DFS,2020-0A5-000385,20200118,REVERE,MV,M,33,U,H,CB
MSP - DFS,2020-0A5-000385,20200118,REVERE,MV,M,33,U,H,CB
MSP - DFS,2020-0A1-000582,20200118,ANDOVER,90Z,W,38,M,H,BRA
MSP - DFS,2020-0A1-000582,20200118,ANDOVER,MV,M,38,M,H,BRA
MSP - DFS,2020-0A1-000582,20200118,ANDOVER,MV,M,38,M,H,BRA
MSP - DFS,2020-GEU-000007,20200118,PLAINVILLE,90,M,40,F,I,AMI
MSP - DFS,2020-GEU-000007,20200118,PLAINVILLE,13A or 13B,M,40,F,I,AMI
MSP - DFS,2020-GEU-000007,20200118,PLAINVILLE,13A-13C,M,40,F,I,AMI
MSP - DFS,2020-0B3-000544,20200118,CHICOPEE,90D,M,44,M,H,PR
MSP - DFS,2020-0B3-000544,20200118,CHICOPEE,MV,M,44,M,H,PR
MSP - DFS,2020-0B3-000544,20200118,CHICOPEE,MV,M,44,M,H,PR
MSP - DFS,2020-0H9-000553,20200118,BOSTON,90Z,W,46,M,H,DR
MSP - DFS,2020-0H9-000553,20200118,BOSTON,90Z,W,46,M,H,DR
MSP - DFS,2020-0A6-000530,20200119,PEABODY,90Z,W,20,F,B,JM
MSP - DFS,2020-0B3-000588,20200119,SPRINGFIELD,90Z,W,25,M,H,PR
MSP - DFS,2020-0H4-000496,20200119,BOSTON,35A,F,26,M,B,HT
MSP - DFS,2020-0H4-000496,20200119,BOSTON,90D,M,26,M,B,HT
MSP - DFS,2020-0C5-000305,20200119,STURBRIDGE,MV,M,26,M,H,PR
MSP - DFS,2020-0C5-000305,20200119,STURBRIDGE,MV,M,26,M,H,PR
MSP - DFS,2020-0H4-000505,20200119,WATERTOWN,90Z,W,37,M,O,LAOS
MSP - DFS,2020-0D3-000638,20200119,NEW BEDFORD,90D,M,39,M,W,PR
MSP - DFS,2020-0D3-000638,20200119,NEW BEDFORD,MV,M,39,M,W,PR
MSP - DFS,2020-0D3-000638,20200119,NEW BEDFORD,MV,M,39,M,W,PR
MSP - DFS,2020-0B3-000592,20200119,SPRINGFIELD,MV,M,43,M,B,U
MSP - DFS,2020-0B3-000592,20200119,SPRINGFIELD,MV,M,43,M,B,U
MSP - DFS,2020-0B4-000456,20200119,NEW ASHFORD,MV,M,53,M,W,EN
MSP - DFS,2020-0B4-000456,20200119,NEW ASHFORD,MV,M,53,M,W,EN
MSP - DFS,2020-0H6-000519,20200119,BOSTON,90D,M,66,M,W,IRE
MSP - DFS,2020-0H2-000534,20200120,DEDHAM,90Z,W,27,U,H,PR
MSP - DFS,2020-0CX-000671,20200120,CHARLTON,35A,F,47,M,H,PR
MSP - DFS,2020-0CX-000671,20200120,CHARLTON,35A,F,47,M,H,PR
MSP - DFS,2020-0A4-000471,20200120,MALDEN,90Z,W,60,M,W,ITAL
MSP - DFS,2020-0A4-000471,20200120,MALDEN,90Z,W,60,M,W,ITAL
MSP - DFS,2020-0A5-000485,20200121,REVERE,90,M,22,F,B,HT
MSP - DFS,2020-0A5-000485,20200121,REVERE,13A,F,22,F,B,HT
MSP - DFS,2020-0A5-000485,20200121,REVERE,13A or 13B,M,22,F,B,HT
MSP - DFS,2020-0A5-000485,20200121,REVERE,13A-13C,M,22,F,B,HT
MSP - DFS,2020-0A5-000485,20200121,REVERE,MV,M,22,F,B,HT
MSP - DFS,2020-0H9-000643,20200121,BOSTON,MV,M,24,M,H,BRA
MSP - DFS,2020-0H9-000643,20200121,BOSTON,MV,M,24,M,H,BRA
MSP - DFS,2020-0H9-000643,20200121,BOSTON,MV,M,24,M,H,BRA
MSP - DFS,2020-0H9-000643,20200121,BOSTON,MV,M,24,M,H,BRA
MSP - DFS,2020-0B3-000646,20200121,LONGMEADOW,MV,M,35,M,H,BRA
MSP - DFS,2020-0B3-000646,20200121,LONGMEADOW,MV,M,35,M,H,BRA
MSP - DFS,2020-0A4-000494,20200121,EVERETT,MV,M,42,M,B,HT
MSP - DFS,2020-0B3-000622,20200121,CHICOPEE,90D,M,42,M,H,PR
MSP - DFS,2020-0B3-000622,20200121,CHICOPEE,90G,M,42,M,H,PR
MSP - DFS,2020-0B3-000622,20200121,CHICOPEE,MV,M,42,M,H,PR
MSP - DFS,2020-0B3-000622,20200121,CHICOPEE,MV,M,42,M,H,PR
MSP - DFS,2020-0F1-004434,20200121,BOSTON,90,M,43,M,W,U
MSP - DFS,2020-0F1-004434,20200121,BOSTON,290,M,43,M,W,U
MSP - DFS,2020-0F1-004434,20200121,BOSTON,90Z,,43,M,W,U
MSP - DFS,2020-0F1-004434,20200121,BOSTON,C90C,M,43,M,W,U
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,240,M,22,M,H,DR
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,280,F,22,M,H,DR
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,13A-13C,M,22,M,H,DR
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,35A,F,22,M,H,DR
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,MV,M,22,M,H,DR
MSP - DFS,2020-0A1-000707,20200122,LAWRENCE,MV,M,22,M,H,DR
MSP - DFS,2020-0A1-000705,20200122,LAWRENCE,90Z,W,25,M,H,DR
MSP - DFS,2020-0B8-000393,20200122,WESTFIELD,90Z,W,26,M,H,PR
MSP - DFS,2020-0CX-000729,20200122,WESTBOROUGH,MV,M,34,M,H,PR
MSP - DFS,2020-0A1-000744,20200122,METHUEN,90Z,W,40,M,W,BRA
MSP - DFS,2020-0C2-000548,20200122,WORCESTER,90Z,W,41,M,H,PR
MSP - DFS,2020-0H4-000605,20200122,CAMBRIDGE,90Z,W,42,M,H,HB
MSP - DFS,2020-0C5-000350,20200122,WEBSTER,MV,M,52,M,H,PR
MSP - DFS,2020-0C5-000350,20200122,WEBSTER,MV,M,52,M,H,PR
MSP - DFS,2020-0C5-000350,20200122,WEBSTER,MV,O,52,M,H,PR
MSP - DFS,2020-0C5-000350,20200122,WEBSTER,MV,M,52,M,H,PR
MSP - DFS,2020-0A3-000679,20200122,BILLERICA,90Z,W,54,M,H,BRA
MSP - DFS,2020-0A3-000679,20200122,BILLERICA,90Z,W,54,M,H,BRA
MSP - DFS,2020-0A3-000679,20200122,BILLERICA,MV,M,54,M,H,BRA
MSP - DFS,2020-0A3-000679,20200122,BILLERICA,MV,M,54,M,H,BRA
MSP - DFS,2020-0B3-000703,20200123,CHICOPEE,35A,F,25,M,H,PR
MSP - DFS,2020-0B3-000703,20200123,CHICOPEE,35A,F,25,M,H,PR
MSP - DFS,2020-0B3-000703,20200123,CHICOPEE,90J,M,25,M,H,PR
MSP - DFS,2020-0A1-000762,20200123,METHUEN,90Z,W,27,F,H,DR
MSP - DFS,2020-0C1-000356,20200123,WESTMINSTER,35A,F,31,M,H,PR
MSP - DFS,2020-0C1-000356,20200123,WESTMINSTER,35A,F,31,M,H,PR
MSP - DFS,2020-0C1-000356,20200123,WESTMINSTER,MV,M,31,M,H,PR
MSP - DFS,2020-0C1-000356,20200123,WESTMINSTER,MV,M,31,M,H,PR
MSP - DFS,2020-0C6-000654,20200123,WORCESTER,"510,13C",F,41,M,H,PR
MSP - DFS,2020-0C6-000654,20200123,WORCESTER,90D,M,41,M,H,PR
MSP - DFS,2020-0C6-000654,20200123,WORCESTER,MV,M,41,M,H,PR
MSP - DFS,2020-0C6-000654,20200123,WORCESTER,MV,M,41,M,H,PR
MSP - DFS,2020-0A1-000763,20200123,LAWRENCE,90Z,W,46,M,H,PR
MSP - DFS,2020-0A5-000544,20200123,REVERE,90D,M,51,F,H,PR
MSP - DFS,2020-0A5-000544,20200123,REVERE,MV,M,51,F,H,PR
MSP - DFS,2020-0A5-000544,20200123,REVERE,MV,,51,F,H,PR
MSP - DFS,2020-0A5-000544,20200123,REVERE,MV,M,51,F,H,PR
MSP - DFS,2020-0A4-000557,20200123,EVERETT,90Z,W,56,M,H,CB
MSP - DFS,2020-0A4-000557,20200123,EVERETT,MV,M,56,M,H,CB
MSP - DFS,2020-0C4-000304,20200123,FITCHBURG,90G,M,64,M,H,PR
MSP - DFS,2020-0C4-000304,20200123,FITCHBURG,MV,M,64,M,H,PR
MSP - DFS,2020-0H7-000620,20200124,RANDOLPH,90Z,W,24,M,O,VM
MSP - DFS,2020-0D6-000042,20200124,NANTUCKET,MV,M,25,M,H,MM
MSP - DFS,2020-0D6-000042,20200124,NANTUCKET,MV,M,25,M,H,MM
MSP - DFS,2020-0C4-000314,20200124,FITCHBURG,35A,F,29,M,H,PR
MSP - DFS,2020-0C4-000314,20200124,FITCHBURG,MV,M,29,M,H,PR
MSP - DFS,2020-0C4-000314,20200124,FITCHBURG,MV,M,29,M,H,PR
MSP - DFS,2020-0C4-000314,20200124,FITCHBURG,MV,M,29,M,H,PR
